cityname,imagename,label,confidence,mid
New York City,nycgov_11312540_1668607356706398_1599237985_n.jpg,Urban area,0.820755302906036,/m/039jbq
New York City,nycgov_11312540_1668607356706398_1599237985_n.jpg,Morning,0.796617925167084,/m/02_ktj
New York City,nycgov_11312540_1668607356706398_1599237985_n.jpg,Sea,0.787727892398834,/m/06npx
New York City,nycgov_10354515_207171026305498_1194484781_n.jpg,Construction,0.954825758934021,/m/01jnzj
New York City,nycgov_10354515_207171026305498_1194484781_n.jpg,Crane,0.948577105998993,/m/01v50j
New York City,nycgov_10354515_207171026305498_1194484781_n.jpg,Sky,0.912733495235443,/m/01bqvp
New York City,nycgov_10354515_207171026305498_1194484781_n.jpg,Skyscraper,0.888901650905609,/m/079cl
New York City,nycgov_10354515_207171026305498_1194484781_n.jpg,Architecture,0.872334957122803,/m/03nfmq
New York City,nycgov_10354515_207171026305498_1194484781_n.jpg,Transport,0.871808886528015,/m/07bsy
New York City,nycgov_10354515_207171026305498_1194484781_n.jpg,City,0.867017209529877,/m/01n32
New York City,nycgov_10354515_207171026305498_1194484781_n.jpg,Urban area,0.857135236263275,/m/039jbq
New York City,nycgov_10354515_207171026305498_1194484781_n.jpg,Vehicle,0.841970860958099,/m/07yv9
New York City,nycgov_10354515_207171026305498_1194484781_n.jpg,Human settlement,0.819038808345795,/m/0fpdgl
New York City,nycgov_11875333_1501853833446211_1723789173_n.jpg,Sky,0.885754585266113,/m/01bqvp
New York City,nycgov_11875333_1501853833446211_1723789173_n.jpg,City,0.830118358135223,/m/01n32
New York City,nycgov_11875333_1501853833446211_1723789173_n.jpg,Human settlement,0.828756451606751,/m/0fpdgl
New York City,nycgov_11875333_1501853833446211_1723789173_n.jpg,Architecture,0.787129163742065,/m/03nfmq
New York City,nycgov_11875333_1501853833446211_1723789173_n.jpg,Wall,0.784612059593201,/m/09qqq
New York City,nycgov_11875333_1501853833446211_1723789173_n.jpg,Urban area,0.78012490272522,/m/039jbq
New York City,nycgov_11875333_1501853833446211_1723789173_n.jpg,Urban design,0.777614295482636,/m/0d9wj
New York City,nycgov_11875333_1501853833446211_1723789173_n.jpg,Iron,0.768770396709442,/m/025rw19
New York City,nycgov_11875333_1501853833446211_1723789173_n.jpg,Metropolitan area,0.736072242259979,/m/0j_s4
New York City,nycgov_11875333_1501853833446211_1723789173_n.jpg,World,0.725252211093903,/m/09nm_
New York City,nycgov_11917772_826176497496326_387110652_n.jpg,Waste,0.984083771705627,/m/01fnck
New York City,nycgov_11917772_826176497496326_387110652_n.jpg,Litter,0.917399764060974,/m/03ns2k
New York City,nycgov_11917772_826176497496326_387110652_n.jpg,Pollution,0.913874208927154,/m/066xq
New York City,nycgov_11917772_826176497496326_387110652_n.jpg,Plastic,0.840578079223633,/m/05z87
New York City,nycgov_11917772_826176497496326_387110652_n.jpg,Scrap,0.809146463871002,/m/043520
New York City,nycgov_11917772_826176497496326_387110652_n.jpg,Recycling,0.735717594623566,/m/0j6v7
New York City,nycgov_11378186_1627702230787937_2071311228_n.jpg,Aerial photography,0.980837762355804,/m/01w5c_
New York City,nycgov_11378186_1627702230787937_2071311228_n.jpg,Metropolitan area,0.977432787418366,/m/0j_s4
New York City,nycgov_11378186_1627702230787937_2071311228_n.jpg,Urban area,0.973503351211548,/m/039jbq
New York City,nycgov_11378186_1627702230787937_2071311228_n.jpg,Cityscape,0.954813897609711,/m/034z7h
New York City,nycgov_11378186_1627702230787937_2071311228_n.jpg,Birds-eye view,0.952825307846069,/m/08863x
New York City,nycgov_11378186_1627702230787937_2071311228_n.jpg,City,0.947922110557556,/m/01n32
New York City,nycgov_11378186_1627702230787937_2071311228_n.jpg,Metropolis,0.946332395076752,/m/056mk
New York City,nycgov_11378186_1627702230787937_2071311228_n.jpg,Human settlement,0.90197229385376,/m/0fpdgl
New York City,nycgov_11378186_1627702230787937_2071311228_n.jpg,Urban design,0.836943924427033,/m/0d9wj
New York City,nycgov_11378186_1627702230787937_2071311228_n.jpg,Photography,0.822881162166595,/m/05wkw
New York City,nycgov_11376649_582778051864635_2040192587_n.jpg,Classical architecture,0.940662145614624,/m/0dvh9
New York City,nycgov_11376649_582778051864635_2040192587_n.jpg,Architecture,0.939144909381866,/m/03nfmq
New York City,nycgov_11376649_582778051864635_2040192587_n.jpg,Facade,0.916343927383423,/m/01x314
New York City,nycgov_11376649_582778051864635_2040192587_n.jpg,Building,0.911702215671539,/m/0cgh4
New York City,nycgov_11376649_582778051864635_2040192587_n.jpg,Window,0.719504058361053,/m/0d4v4
New York City,nycgov_11376649_582778051864635_2040192587_n.jpg,Material property,0.699199855327606,/m/0457gc6
New York City,nycgov_11376649_582778051864635_2040192587_n.jpg,Apartment,0.635108649730682,/m/01nblt
New York City,nycgov_11376649_582778051864635_2040192587_n.jpg,City,0.561929285526276,/m/01n32
New York City,nycgov_11376649_582778051864635_2040192587_n.jpg,Balcony,0.543089628219605,/m/01748f
New York City,nycgov_11376649_582778051864635_2040192587_n.jpg,House,0.536930084228516,/m/03jm5
New York City,nycgov_11326262_1851924481699533_62643854_n.jpg,Photograph,0.953929126262665,/m/068jd
New York City,nycgov_11326262_1851924481699533_62643854_n.jpg,Snapshot,0.820304334163666,/m/06pg22
New York City,nycgov_11326262_1851924481699533_62643854_n.jpg,Stock photography,0.71777868270874,/m/036jvk
New York City,nycgov_11326262_1851924481699533_62643854_n.jpg,Black-and-white,0.683421313762665,/m/01g6gs
New York City,nycgov_11326262_1851924481699533_62643854_n.jpg,Photography,0.677886486053467,/m/05wkw
New York City,nycgov_11373911_139704779704913_1211086703_n.jpg,Cityscape,0.986987054347992,/m/034z7h
New York City,nycgov_11373911_139704779704913_1211086703_n.jpg,Skyline,0.984505116939545,/m/0204fg
New York City,nycgov_11373911_139704779704913_1211086703_n.jpg,City,0.982846796512604,/m/01n32
New York City,nycgov_11373911_139704779704913_1211086703_n.jpg,Sky,0.98150497674942,/m/01bqvp
New York City,nycgov_11373911_139704779704913_1211086703_n.jpg,Metropolitan area,0.960340619087219,/m/0j_s4
New York City,nycgov_11373911_139704779704913_1211086703_n.jpg,Metropolis,0.955552458763123,/m/056mk
New York City,nycgov_11373911_139704779704913_1211086703_n.jpg,Daytime,0.927628755569458,/m/02q7ylj
New York City,nycgov_11373911_139704779704913_1211086703_n.jpg,Human settlement,0.927316665649414,/m/0fpdgl
New York City,nycgov_11373911_139704779704913_1211086703_n.jpg,Landmark,0.924820184707642,/m/05_5t0l
New York City,nycgov_11373911_139704779704913_1211086703_n.jpg,Dusk,0.91449898481369,/m/01b3l7
New York City,nycgov_50481129_196521454639155_93940393824588254_n.jpg,People,0.947991669178009,/m/09g5pq
New York City,nycgov_50481129_196521454639155_93940393824588254_n.jpg,Crowd,0.910968661308289,/m/03qtwd
New York City,nycgov_50481129_196521454639155_93940393824588254_n.jpg,Confetti,0.842369198799133,/m/036n5h
New York City,nycgov_50481129_196521454639155_93940393824588254_n.jpg,Magenta,0.842194318771362,/m/0ckc5
New York City,nycgov_50481129_196521454639155_93940393824588254_n.jpg,Lighting,0.818390846252441,/m/019sc6
New York City,nycgov_50481129_196521454639155_93940393824588254_n.jpg,Pink,0.814679026603699,/m/01fklc
New York City,nycgov_50481129_196521454639155_93940393824588254_n.jpg,Fun,0.768472790718079,/m/0ds99lh
New York City,nycgov_50481129_196521454639155_93940393824588254_n.jpg,Event,0.747510075569153,/m/081pkj
New York City,nycgov_50481129_196521454639155_93940393824588254_n.jpg,Fête,0.626074850559235,/m/07bb2_
New York City,nycgov_50481129_196521454639155_93940393824588254_n.jpg,Festival,0.559775710105896,/m/0hr5k
New York City,nycgov_51078410_301706804036916_6262624698408898459_n.jpg,Tree,0.686921834945679,/m/07j7r
New York City,nycgov_51078410_301706804036916_6262624698408898459_n.jpg,Event,0.670432388782501,/m/081pkj
New York City,nycgov_51078410_301706804036916_6262624698408898459_n.jpg,Crowd,0.663190186023712,/m/03qtwd
New York City,nycgov_51078410_301706804036916_6262624698408898459_n.jpg,Child,0.613458156585693,/m/0ytgt
New York City,nycgov_51078410_301706804036916_6262624698408898459_n.jpg,Games,0.521157801151276,/m/03bt1gh
New York City,nycgov_51078410_301706804036916_6262624698408898459_n.jpg,City,0.51347553730011,/m/01n32
New York City,nycgov_51078410_301706804036916_6262624698408898459_n.jpg,Tourism,0.511432886123657,/m/07bxq
New York City,nycgov_11887297_527689967378752_1598065615_n.jpg,Arch,0.933526992797852,/m/0dpvm
New York City,nycgov_11887297_527689967378752_1598065615_n.jpg,Holy places,0.918973803520202,/m/065zs54
New York City,nycgov_11887297_527689967378752_1598065615_n.jpg,Architecture,0.915085077285767,/m/03nfmq
New York City,nycgov_11887297_527689967378752_1598065615_n.jpg,Ceiling,0.899346053600311,/m/03gfsp
New York City,nycgov_11887297_527689967378752_1598065615_n.jpg,Building,0.850767910480499,/m/0cgh4
New York City,nycgov_11887297_527689967378752_1598065615_n.jpg,Byzantine architecture,0.729439318180084,/m/01sqnx
New York City,nycgov_11887297_527689967378752_1598065615_n.jpg,Symmetry,0.698207855224609,/m/0f28m
New York City,nycgov_11887297_527689967378752_1598065615_n.jpg,Mosaic,0.652169644832611,/m/0gmk4
New York City,nycgov_11887297_527689967378752_1598065615_n.jpg,Vault,0.637993574142456,/m/02bqth
New York City,nycgov_11887297_527689967378752_1598065615_n.jpg,Art,0.625347673892975,/m/0jjw
New York City,nycgov_12120246_1716239331942571_598334434_n.jpg,Neighbourhood,0.962743699550629,/m/0180xr
New York City,nycgov_12120246_1716239331942571_598334434_n.jpg,Town,0.923181653022766,/m/0dx1j
New York City,nycgov_12120246_1716239331942571_598334434_n.jpg,Building,0.918076038360596,/m/0cgh4
New York City,nycgov_12120246_1716239331942571_598334434_n.jpg,Architecture,0.899185717105866,/m/03nfmq
New York City,nycgov_12120246_1716239331942571_598334434_n.jpg,Tree,0.878732204437256,/m/07j7r
New York City,nycgov_12120246_1716239331942571_598334434_n.jpg,Landmark,0.877703964710236,/m/05_5t0l
New York City,nycgov_12120246_1716239331942571_598334434_n.jpg,Property,0.869149625301361,/m/05wrt
New York City,nycgov_12120246_1716239331942571_598334434_n.jpg,Urban area,0.865751564502716,/m/039jbq
New York City,nycgov_12120246_1716239331942571_598334434_n.jpg,Daytime,0.863439977169037,/m/02q7ylj
New York City,nycgov_12120246_1716239331942571_598334434_n.jpg,City,0.854387044906616,/m/01n32
New York City,nycgov_51010873_822781271400772_6587235808108556234_n.jpg,Pink,0.906531453132629,/m/01fklc
New York City,nycgov_51010873_822781271400772_6587235808108556234_n.jpg,Font,0.685723781585693,/m/03gq5hm
New York City,nycgov_51010873_822781271400772_6587235808108556234_n.jpg,Magenta,0.640005946159363,/m/0ckc5
New York City,nycgov_51010873_822781271400772_6587235808108556234_n.jpg,Pattern,0.563063025474548,/m/0hwky
New York City,nycgov_51010873_822781271400772_6587235808108556234_n.jpg,Plastic,0.502817273139954,/m/05z87
New York City,nycgov_13126614_840706462739430_863050687_n.jpg,Window,0.884098470211029,/m/0d4v4
New York City,nycgov_13126614_840706462739430_863050687_n.jpg,Transparent material,0.854243516921997,/m/01z8xg
New York City,nycgov_13126614_840706462739430_863050687_n.jpg,Glass,0.84710681438446,/m/039jq
New York City,nycgov_13126614_840706462739430_863050687_n.jpg,Iron,0.796147465705872,/m/025rw19
New York City,nycgov_13126614_840706462739430_863050687_n.jpg,Sky,0.732611119747162,/m/01bqvp
New York City,nycgov_13126614_840706462739430_863050687_n.jpg,Line,0.729500234127045,/m/03scnj
New York City,nycgov_13126614_840706462739430_863050687_n.jpg,Daylighting,0.706329882144928,/m/0k2n5
New York City,nycgov_13126614_840706462739430_863050687_n.jpg,Interior design,0.700010418891907,/m/02rfdq
New York City,nycgov_13126614_840706462739430_863050687_n.jpg,Tints and shades,0.689987361431122,/m/02q_bfg
New York City,nycgov_13126614_840706462739430_863050687_n.jpg,Window treatment,0.662281513214111,/m/0n42jw2
New York City,nycgov_10860108_655095761294754_1564878168_n.jpg,White,0.970572113990784,/m/083jv
New York City,nycgov_10860108_655095761294754_1564878168_n.jpg,Black,0.951232969760895,/m/019sc
New York City,nycgov_10860108_655095761294754_1564878168_n.jpg,Architecture,0.940709948539734,/m/03nfmq
New York City,nycgov_10860108_655095761294754_1564878168_n.jpg,Building,0.923931181430817,/m/0cgh4
New York City,nycgov_10860108_655095761294754_1564878168_n.jpg,Landmark,0.920509696006775,/m/05_5t0l
New York City,nycgov_10860108_655095761294754_1564878168_n.jpg,Black-and-white,0.915292620658874,/m/01g6gs
New York City,nycgov_10860108_655095761294754_1564878168_n.jpg,Sky,0.912733495235443,/m/01bqvp
New York City,nycgov_10860108_655095761294754_1564878168_n.jpg,Monochrome,0.909422814846039,/m/01mwkf
New York City,nycgov_10860108_655095761294754_1564878168_n.jpg,Urban area,0.890808343887329,/m/039jbq
New York City,nycgov_10860108_655095761294754_1564878168_n.jpg,Place of worship,0.890404462814331,/m/02nvjx
New York City,nycgov_11374189_981874508539383_989810399_n.jpg,People,0.943348050117493,/m/09g5pq
New York City,nycgov_11374189_981874508539383_989810399_n.jpg,Crowd,0.934491395950317,/m/03qtwd
New York City,nycgov_11374189_981874508539383_989810399_n.jpg,Yellow,0.893607318401337,/m/088fh
New York City,nycgov_11374189_981874508539383_989810399_n.jpg,Tree,0.891057908535004,/m/07j7r
New York City,nycgov_11374189_981874508539383_989810399_n.jpg,Public space,0.876519620418549,/m/01lqfm
New York City,nycgov_11374189_981874508539383_989810399_n.jpg,Grass,0.868186056613922,/m/08t9c_
New York City,nycgov_11374189_981874508539383_989810399_n.jpg,City,0.854387044906616,/m/01n32
New York City,nycgov_11374189_981874508539383_989810399_n.jpg,Human settlement,0.852864444255829,/m/0fpdgl
New York City,nycgov_11374189_981874508539383_989810399_n.jpg,Spring,0.820887565612793,/m/01txr2
New York City,nycgov_11374189_981874508539383_989810399_n.jpg,Urban area,0.802919209003449,/m/039jbq
New York City,nycgov_12256650_199849953683397_335839981_n.jpg,Humpback bridge,0.974955558776856,/m/025t002
New York City,nycgov_12256650_199849953683397_335839981_n.jpg,Bridge,0.960027098655701,/m/015kr
New York City,nycgov_12256650_199849953683397_335839981_n.jpg,Tree,0.925454497337341,/m/07j7r
New York City,nycgov_12256650_199849953683397_335839981_n.jpg,Leaf,0.895709335803986,/m/09t49
New York City,nycgov_12256650_199849953683397_335839981_n.jpg,Natural landscape,0.885518908500671,/m/03d28y3
New York City,nycgov_12256650_199849953683397_335839981_n.jpg,Natural environment,0.8714959025383,/m/02py09
New York City,nycgov_12256650_199849953683397_335839981_n.jpg,Iron,0.860629260540008,/m/025rw19
New York City,nycgov_12256650_199849953683397_335839981_n.jpg,Arch bridge,0.843385756015778,/m/01v4lt
New York City,nycgov_12256650_199849953683397_335839981_n.jpg,State park,0.821605443954468,/m/021krv
New York City,nycgov_12256650_199849953683397_335839981_n.jpg,Forest,0.815599322319031,/m/02zr8
New York City,nycgov_10520307_550588405121255_1744396526_n.jpg,Sky,0.978552997112274,/m/01bqvp
New York City,nycgov_10520307_550588405121255_1744396526_n.jpg,Metropolitan area,0.975827157497406,/m/0j_s4
New York City,nycgov_10520307_550588405121255_1744396526_n.jpg,City,0.972563683986664,/m/01n32
New York City,nycgov_10520307_550588405121255_1744396526_n.jpg,Urban area,0.970529139041901,/m/039jbq
New York City,nycgov_10520307_550588405121255_1744396526_n.jpg,Cityscape,0.968927264213562,/m/034z7h
New York City,nycgov_10520307_550588405121255_1744396526_n.jpg,Skyline,0.956580340862274,/m/0204fg
New York City,nycgov_10520307_550588405121255_1744396526_n.jpg,Metropolis,0.945322394371033,/m/056mk
New York City,nycgov_10520307_550588405121255_1744396526_n.jpg,Daytime,0.932700455188751,/m/02q7ylj
New York City,nycgov_10520307_550588405121255_1744396526_n.jpg,Cloud,0.927094161510468,/m/0csby
New York City,nycgov_10520307_550588405121255_1744396526_n.jpg,Human settlement,0.919158339500427,/m/0fpdgl
New York City,nycgov_12106273_967621863294134_1359829809_n.jpg,Urban area,0.962973773479462,/m/039jbq
New York City,nycgov_12106273_967621863294134_1359829809_n.jpg,Neighbourhood,0.950566351413727,/m/0180xr
New York City,nycgov_12106273_967621863294134_1359829809_n.jpg,Town,0.945159494876862,/m/0dx1j
New York City,nycgov_12106273_967621863294134_1359829809_n.jpg,Street,0.940658569335938,/m/01c8br
New York City,nycgov_12106273_967621863294134_1359829809_n.jpg,City,0.93576979637146,/m/01n32
New York City,nycgov_12106273_967621863294134_1359829809_n.jpg,Downtown,0.929719090461731,/m/01l7t2
New York City,nycgov_12106273_967621863294134_1359829809_n.jpg,Metropolitan area,0.92856353521347,/m/0j_s4
New York City,nycgov_12106273_967621863294134_1359829809_n.jpg,Lane,0.914583086967468,/m/033j3c
New York City,nycgov_12106273_967621863294134_1359829809_n.jpg,Human settlement,0.900173246860504,/m/0fpdgl
New York City,nycgov_12106273_967621863294134_1359829809_n.jpg,Road,0.888878464698792,/m/06gfj
New York City,nycgov_51719604_366148200835654_1413068736423287414_n.jpg,Urban area,0.968165934085846,/m/039jbq
New York City,nycgov_51719604_366148200835654_1413068736423287414_n.jpg,Metropolitan area,0.960858047008514,/m/0j_s4
New York City,nycgov_51719604_366148200835654_1413068736423287414_n.jpg,City,0.938662588596344,/m/01n32
New York City,nycgov_51719604_366148200835654_1413068736423287414_n.jpg,Red,0.924508512020111,/m/06fvc
New York City,nycgov_51719604_366148200835654_1413068736423287414_n.jpg,Reflection,0.910100698471069,/m/02l215
New York City,nycgov_51719604_366148200835654_1413068736423287414_n.jpg,Architecture,0.90933632850647,/m/03nfmq
New York City,nycgov_51719604_366148200835654_1413068736423287414_n.jpg,Landmark,0.901398062705994,/m/05_5t0l
New York City,nycgov_51719604_366148200835654_1413068736423287414_n.jpg,Metropolis,0.900874555110931,/m/056mk
New York City,nycgov_51719604_366148200835654_1413068736423287414_n.jpg,Street,0.899410903453827,/m/01c8br
New York City,nycgov_51719604_366148200835654_1413068736423287414_n.jpg,Human settlement,0.890698313713074,/m/0fpdgl
New York City,nycgov_13117788_714525891983355_468391207_n.jpg,Blue,0.97925591468811,/m/01g5v
New York City,nycgov_13117788_714525891983355_468391207_n.jpg,Daytime,0.953387558460236,/m/02q7ylj
New York City,nycgov_13117788_714525891983355_468391207_n.jpg,Architecture,0.948456048965454,/m/03nfmq
New York City,nycgov_13117788_714525891983355_468391207_n.jpg,Sky,0.921325445175171,/m/01bqvp
New York City,nycgov_13117788_714525891983355_468391207_n.jpg,Reflection,0.877679944038391,/m/02l215
New York City,nycgov_13117788_714525891983355_468391207_n.jpg,Urban area,0.873231589794159,/m/039jbq
New York City,nycgov_13117788_714525891983355_468391207_n.jpg,Daylighting,0.845516204833984,/m/0k2n5
New York City,nycgov_13117788_714525891983355_468391207_n.jpg,Line,0.83871853351593,/m/03scnj
New York City,nycgov_13117788_714525891983355_468391207_n.jpg,Building,0.790888071060181,/m/0cgh4
New York City,nycgov_13117788_714525891983355_468391207_n.jpg,Metropolitan area,0.768098890781403,/m/0j_s4
New York City,nycgov_12534256_1249917628358412_595101521_n.jpg,Bicycle,0.995640814304352,/m/0199g
New York City,nycgov_12534256_1249917628358412_595101521_n.jpg,Bicycle wheel,0.983155786991119,/m/01bqk0
New York City,nycgov_12534256_1249917628358412_595101521_n.jpg,Vehicle,0.955994725227356,/m/07yv9
New York City,nycgov_12534256_1249917628358412_595101521_n.jpg,Bicycle accessory,0.951474010944366,/m/0h8m1ct
New York City,nycgov_12534256_1249917628358412_595101521_n.jpg,Bicycle part,0.950179934501648,/m/0h8mhph
New York City,nycgov_12534256_1249917628358412_595101521_n.jpg,Bicycle frame,0.937421143054962,/m/01bqgn
New York City,nycgov_12534256_1249917628358412_595101521_n.jpg,Bicycle handlebar,0.925232112407684,/m/02rqv26
New York City,nycgov_12534256_1249917628358412_595101521_n.jpg,Cycling,0.892132043838501,/m/01sgl
New York City,nycgov_12534256_1249917628358412_595101521_n.jpg,Hybrid bicycle,0.863082230091095,/m/03p2h9
New York City,nycgov_12534256_1249917628358412_595101521_n.jpg,Road bicycle,0.854759216308594,/m/09rgp
New York City,nycgov_11376671_975990469100854_139445599_n.jpg,Bird,0.996000051498413,/m/015p6
New York City,nycgov_11376671_975990469100854_139445599_n.jpg,Vertebrate,0.985110402107239,/m/09686
New York City,nycgov_11376671_975990469100854_139445599_n.jpg,Stock dove,0.981522262096405,/m/01c09k
New York City,nycgov_11376671_975990469100854_139445599_n.jpg,Pigeons and doves,0.978624582290649,/m/0h0rv
New York City,nycgov_11376671_975990469100854_139445599_n.jpg,Rock dove,0.974539458751678,/m/01c08f
New York City,nycgov_11376671_975990469100854_139445599_n.jpg,Beak,0.970523297786713,/m/01c4rd
New York City,nycgov_11376671_975990469100854_139445599_n.jpg,Leg,0.733493447303772,/m/035r7c
New York City,nycgov_11376671_975990469100854_139445599_n.jpg,Adaptation,0.669661223888397,/m/03r_vp
New York City,nycgov_11376671_975990469100854_139445599_n.jpg,Feather,0.602703869342804,/m/0dfgf
New York City,nycgov_11376671_975990469100854_139445599_n.jpg,Wildlife,0.576150417327881,/m/01280g
New York City,nycgov_45326918_2196453397288058_1719404340028201772_n.jpg,Sky,0.981084644794464,/m/01bqvp
New York City,nycgov_45326918_2196453397288058_1719404340028201772_n.jpg,Night,0.977082848548889,/m/01d74z
New York City,nycgov_45326918_2196453397288058_1719404340028201772_n.jpg,Nature,0.949422776699066,/m/05h0n
New York City,nycgov_45326918_2196453397288058_1719404340028201772_n.jpg,Tree,0.948780059814453,/m/07j7r
New York City,nycgov_45326918_2196453397288058_1719404340028201772_n.jpg,Urban area,0.930945754051208,/m/039jbq
New York City,nycgov_45326918_2196453397288058_1719404340028201772_n.jpg,City,0.908211171627045,/m/01n32
New York City,nycgov_45326918_2196453397288058_1719404340028201772_n.jpg,Light,0.901139378547668,/m/04k84
New York City,nycgov_45326918_2196453397288058_1719404340028201772_n.jpg,Darkness,0.879104554653168,/m/01kyr8
New York City,nycgov_45326918_2196453397288058_1719404340028201772_n.jpg,Lighting,0.867157876491547,/m/019sc6
New York City,nycgov_45326918_2196453397288058_1719404340028201772_n.jpg,Metropolitan area,0.866901397705078,/m/0j_s4
New York City,nycgov_11186892_639714066163443_797292191_n.jpg,Sky,0.988740801811218,/m/01bqvp
New York City,nycgov_11186892_639714066163443_797292191_n.jpg,City,0.982846796512604,/m/01n32
New York City,nycgov_11186892_639714066163443_797292191_n.jpg,Cityscape,0.97608208656311,/m/034z7h
New York City,nycgov_11186892_639714066163443_797292191_n.jpg,Skyline,0.975666463375092,/m/0204fg
New York City,nycgov_11186892_639714066163443_797292191_n.jpg,Metropolitan area,0.973292768001556,/m/0j_s4
New York City,nycgov_11186892_639714066163443_797292191_n.jpg,Daytime,0.964309871196747,/m/02q7ylj
New York City,nycgov_11186892_639714066163443_797292191_n.jpg,Water,0.951257824897766,/m/0838f
New York City,nycgov_11186892_639714066163443_797292191_n.jpg,Urban area,0.94627857208252,/m/039jbq
New York City,nycgov_11186892_639714066163443_797292191_n.jpg,Metropolis,0.931490063667297,/m/056mk
New York City,nycgov_11186892_639714066163443_797292191_n.jpg,Human settlement,0.927609980106354,/m/0fpdgl
New York City,nycgov_39607210_2250743735171767_2458543626460856320_n.jpg,Bridge,0.978229522705078,/m/015kr
New York City,nycgov_39607210_2250743735171767_2458543626460856320_n.jpg,Suspension bridge,0.935980916023254,/m/0csy8
